analysis_id,outcome,measure,scenario,k,estimate,ci_low,ci_high,p_value,tau2,i2
3.4,ADCS-ADL score above 24 months,SMD,Biomarker-confirmed,2,0.06945122787161243,-0.01885827939760293,0.15776073514082778,0.12321497239665612,0,0
3.4,ADCS-ADL score above 24 months,SMD,Cochrane class pool,2,0.06945122787161243,-0.01885827939760293,0.15776073514082778,0.12321497239665612,0,0
3.4,ADCS-ADL score above 24 months,SMD,Demonstrated clearance: >=10 CL,2,0.06945122787161243,-0.01885827939760293,0.15776073514082778,0.12321497239665612,0,0
3.5,ADCS-ADL-MCI score at 18 months,SMD,Biomarker-confirmed,4,0.2253197481892245,0.11570585032937554,0.3349336460490735,0.007261190132686397,0,0
3.5,ADCS-ADL-MCI score at 18 months,SMD,Cochrane class pool,4,0.2253197481892245,0.11570585032937554,0.3349336460490735,0.007261190132686397,0,0
3.5,ADCS-ADL-MCI score at 18 months,SMD,Currently active agents: lecanemab + donanemab,1,0.246614,0.14758681968111376,0.34564118031888624,1.0553361619288964e-6,0,NA
3.5,ADCS-ADL-MCI score at 18 months,SMD,Demonstrated clearance: >=10 CL,3,0.22435250529174808,0.052319679038030614,0.3963853315454655,0.03032334779759622,2.3468471650247376e-6,0.04763907167056925
3.5,ADCS-ADL-MCI score at 18 months,SMD,Response primary: clearing approved-generation trials,3,0.22435250529174808,0.052319679038030614,0.3963853315454655,0.03032334779759622,2.3468471650247376e-6,0.04763907167056925
3.6,ADCS-iADL score at 18 months,SMD,Biomarker-confirmed,1,0.2086615152924401,0.09740270301361312,0.3199203275712671,2.370725624849406e-4,0,NA
3.6,ADCS-iADL score at 18 months,SMD,Cochrane class pool,1,0.2086615152924401,0.09740270301361312,0.3199203275712671,2.370725624849406e-4,0,NA
3.6,ADCS-iADL score at 18 months,SMD,Currently active agents: lecanemab + donanemab,1,0.2086615152924401,0.09740270301361312,0.3199203275712671,2.370725624849406e-4,0,NA
3.6,ADCS-iADL score at 18 months,SMD,Demonstrated clearance: >=10 CL,1,0.2086615152924401,0.09740270301361312,0.3199203275712671,2.370725624849406e-4,0,NA
3.6,ADCS-iADL score at 18 months,SMD,Response primary: clearing approved-generation trials,1,0.2086615152924401,0.09740270301361312,0.3199203275712671,2.370725624849406e-4,0,NA
3.7,ADCS-ADL 24 months mean difference,MD,Biomarker-confirmed,2,0.6478059440559435,-4.919750116189824,6.215362004301711,0.8196080459316482,11.602949999999998,70.92614553278888
3.7,ADCS-ADL 24 months mean difference,MD,Cochrane class pool,2,0.6478059440559435,-4.919750116189824,6.215362004301711,0.8196080459316482,11.602949999999998,70.92614553278888
3.7,ADCS-ADL 24 months mean difference,MD,Demonstrated clearance: >=10 CL,1,3.84,-1.2167070801133413,8.896707080113341,0.136652792031436,0,NA
3.8,ADCS-ADL-MCI 18 months mean difference,MD,Biomarker-confirmed,4,1.8958916024482904,1.4016339013200931,2.3901493035764876,0.0011836244895837183,0,0
3.8,ADCS-ADL-MCI 18 months mean difference,MD,Cochrane class pool,4,1.8958916024482904,1.4016339013200931,2.3901493035764876,0.0011836244895837183,0,0
3.8,ADCS-ADL-MCI 18 months mean difference,MD,Currently active agents: lecanemab + donanemab,1,2,1.1964147663385778,2.803585233661422,1.0714043136683432e-6,0,NA
3.8,ADCS-ADL-MCI 18 months mean difference,MD,Demonstrated clearance: >=10 CL,3,1.8785753908249814,1.3908374060152757,2.366313375634687,0.003621422276681959,0,0
3.8,ADCS-ADL-MCI 18 months mean difference,MD,Response primary: clearing approved-generation trials,3,1.8785753908249814,1.3908374060152757,2.366313375634687,0.003621422276681959,0,0
4.1,Any ARIA at 18 months,RR,Biomarker-confirmed,2,2.3966970260532987,2.074870925771339,2.7684404669930593,1.4814041645820363e-32,0,0
4.1,Any ARIA at 18 months,RR,Cochrane class pool,2,2.3966970260532987,2.074870925771339,2.7684404669930593,1.4814041645820363e-32,0,0
4.1,Any ARIA at 18 months,RR,Currently active agents: lecanemab + donanemab,2,2.3966970260532987,2.074870925771339,2.7684404669930593,1.4814041645820363e-32,0,0
4.1,Any ARIA at 18 months,RR,Demonstrated clearance: >=10 CL,2,2.3966970260532987,2.074870925771339,2.7684404669930593,1.4814041645820363e-32,0,0
4.1,Any ARIA at 18 months,RR,Response primary: clearing approved-generation trials,2,2.3966970260532987,2.074870925771339,2.7684404669930593,1.4814041645820363e-32,0,0
4.10,Symptomatic ARIA H at 18 months,RR,Biomarker-confirmed,1,2.9966592427616927,0.6064524420319729,14.807371518104377,0.17817119958296712,0,NA
4.10,Symptomatic ARIA H at 18 months,RR,Cochrane class pool,1,2.9966592427616927,0.6064524420319729,14.807371518104377,0.17817119958296712,0,NA
4.10,Symptomatic ARIA H at 18 months,RR,Currently active agents: lecanemab + donanemab,1,2.9966592427616927,0.6064524420319729,14.807371518104377,0.17817119958296712,0,NA
4.10,Symptomatic ARIA H at 18 months,RR,Demonstrated clearance: >=10 CL,1,2.9966592427616927,0.6064524420319729,14.807371518104377,0.17817119958296712,0,NA
4.10,Symptomatic ARIA H at 18 months,RR,Response primary: clearing approved-generation trials,1,2.9966592427616927,0.6064524420319729,14.807371518104377,0.17817119958296712,0,NA
4.2,Any ARIA E at 18 months,RR,Biomarker-confirmed,6,10.815852087805371,7.385208138975721,15.840129916975977,1.7143105943452546e-5,2.2529545235017135e-6,0.002041916513044677
4.2,Any ARIA E at 18 months,RR,Cochrane class pool,11,10.021567099643446,6.528842377875721,15.382789370591807,2.958196663618207e-7,0.054230157015968304,25.234597256918885
4.2,Any ARIA E at 18 months,RR,Currently active agents: lecanemab + donanemab,2,9.534152467053653,6.21064491112134,14.636171374449603,6.280012932944558e-25,0.030542021105574343,31.733789919128956
4.2,Any ARIA E at 18 months,RR,Demonstrated clearance: >=10 CL,4,11.126627376704237,7.300100747407355,16.95892167296358,3.6227340792520786e-4,5.486735187794456e-6,0.008088407276469487
4.2,Any ARIA E at 18 months,RR,Response primary: clearing approved-generation trials,4,11.126627376704237,7.300100747407355,16.95892167296358,3.6227340792520786e-4,5.486735187794456e-6,0.008088407276469487
4.3,Any ARIA E at 24 months,RR,Biomarker-confirmed,4,7.494102135327068,1.5924204203166317,35.268052392562716,0.025613099859261097,0.11447665063724294,11.83959632683999
4.3,Any ARIA E at 24 months,RR,Cochrane class pool,4,7.494102135327068,1.5924204203166317,35.268052392562716,0.025613099859261097,0.11447665063724294,11.83959632683999
4.3,Any ARIA E at 24 months,RR,Demonstrated clearance: >=10 CL,2,9.777363730769789,3.4276020818624207,27.89029742677396,2.014078171150615e-5,0.13101546880817097,22.55874703163387
4.4,Any ARIA E above 24 months,RR,Biomarker-confirmed,2,9.349943398952874,4.51505569501341,19.362206685550703,1.7594883233552905e-9,0.18601437356944012,66.3692954998454
4.4,Any ARIA E above 24 months,RR,Cochrane class pool,2,9.349943398952874,4.51505569501341,19.362206685550703,1.7594883233552905e-9,0.18601437356944012,66.3692954998454
4.4,Any ARIA E above 24 months,RR,Demonstrated clearance: >=10 CL,2,9.349943398952874,4.51505569501341,19.362206685550703,1.7594883233552905e-9,0.18601437356944012,66.3692954998454
4.5,Symptomatic ARIA E at 18 months,RR,Biomarker-confirmed,2,52.4903527709673,10.44821029093028,263.7042189332959,1.5168276846694145e-6,0,0
4.5,Symptomatic ARIA E at 18 months,RR,Cochrane class pool,2,52.4903527709673,10.44821029093028,263.7042189332959,1.5168276846694145e-6,0,0
4.5,Symptomatic ARIA E at 18 months,RR,Currently active agents: lecanemab + donanemab,2,52.4903527709673,10.44821029093028,263.7042189332959,1.5168276846694145e-6,0,0
4.5,Symptomatic ARIA E at 18 months,RR,Demonstrated clearance: >=10 CL,2,52.4903527709673,10.44821029093028,263.7042189332959,1.5168276846694145e-6,0,0
4.5,Symptomatic ARIA E at 18 months,RR,Response primary: clearing approved-generation trials,2,52.4903527709673,10.44821029093028,263.7042189332959,1.5168276846694145e-6,0,0
4.6,Symptomatic ARIA E above 24 months,RR,Biomarker-confirmed,2,15.546661816944196,4.331361582881384,55.80201260630923,2.5749219266435758e-5,0,0
4.6,Symptomatic ARIA E above 24 months,RR,Cochrane class pool,2,15.546661816944196,4.331361582881384,55.80201260630923,2.5749219266435758e-5,0,0
4.6,Symptomatic ARIA E above 24 months,RR,Demonstrated clearance: >=10 CL,2,15.546661816944196,4.331361582881384,55.80201260630923,2.5749219266435758e-5,0,0
4.7,Any ARIA H at 18 months,RR,Biomarker-confirmed,3,1.647567809136657,0.47206706494317713,5.750199256180067,0.22780056624626227,0.19569237236659237,90.00231897534974
4.7,Any ARIA H at 18 months,RR,Cochrane class pool,3,1.647567809136657,0.47206706494317713,5.750199256180067,0.22780056624626227,0.19569237236659237,90.00231897534974
4.7,Any ARIA H at 18 months,RR,Currently active agents: lecanemab + donanemab,2,2.138161182743667,1.7838387163654528,2.562862438991481,2.0183075695539462e-16,0.0045391502728112255,25.597636053393874
4.7,Any ARIA H at 18 months,RR,Demonstrated clearance: >=10 CL,2,2.138161182743667,1.7838387163654528,2.562862438991481,2.0183075695539462e-16,0.0045391502728112255,25.597636053393874
4.7,Any ARIA H at 18 months,RR,Response primary: clearing approved-generation trials,2,2.138161182743667,1.7838387163654528,2.562862438991481,2.0183075695539462e-16,0.0045391502728112255,25.597636053393874
4.8,Any ARIA H at 24 months,RR,Biomarker-confirmed,4,1.274817128129933,1.0766184904677845,1.5095028782826572,0.01962356765593944,0,0
4.8,Any ARIA H at 24 months,RR,Cochrane class pool,4,1.274817128129933,1.0766184904677845,1.5095028782826572,0.01962356765593944,0,0
4.8,Any ARIA H at 24 months,RR,Demonstrated clearance: >=10 CL,2,1.2775486791975488,0.8784500876611419,1.857966264269972,0.1999172862096003,0,0
4.9,Any ARIA H above 24 months,RR,Biomarker-confirmed,2,1.86453837103413,1.518623298927227,2.2892466746127553,2.674353802685868e-9,0,0
4.9,Any ARIA H above 24 months,RR,Cochrane class pool,2,1.86453837103413,1.518623298927227,2.2892466746127553,2.674353802685868e-9,0,0
4.9,Any ARIA H above 24 months,RR,Demonstrated clearance: >=10 CL,2,1.86453837103413,1.518623298927227,2.2892466746127553,2.674353802685868e-9,0,0
5.1,SAE at 18 months,RR,Biomarker-confirmed,6,0.9956185618334735,0.8414225662462191,1.1780719467622291,0.9491176378529872,0.009258353416222937,35.17113632728306
5.1,SAE at 18 months,RR,Cochrane class pool,9,1.0411259198754734,0.9197385260982465,1.1785340618870235,0.47490655743342747,0.010222160034294199,39.37245648976633
5.1,SAE at 18 months,RR,Currently active agents: lecanemab + donanemab,2,1.1596598873544695,0.9879731907852446,1.3611817272795836,0.06999319831470525,0,0
5.1,SAE at 18 months,RR,Demonstrated clearance: >=10 CL,4,1.0810776005456708,0.8826545261065875,1.3241067074757762,0.3084795546311091,0,0
5.1,SAE at 18 months,RR,Response primary: clearing approved-generation trials,4,1.0810776005456708,0.8826545261065875,1.3241067074757762,0.3084795546311091,0,0
5.2,SAE at 24 months,RR,Biomarker-confirmed,4,1.0310011018008096,0.7922103769561633,1.3417689326395963,0.7367734785731431,0,0
5.2,SAE at 24 months,RR,Cochrane class pool,4,1.0310011018008096,0.7922103769561633,1.3417689326395963,0.7367734785731431,0,0
5.2,SAE at 24 months,RR,Demonstrated clearance: >=10 CL,2,0.9127084088364051,0.6799263193272598,1.2251866354944383,0.5431736309083378,0,0
5.3,SAE above 24 months,RR,Biomarker-confirmed,2,0.8237606397871372,0.6672245404164604,1.017021333236581,0.07138804072868461,0,0
5.3,SAE above 24 months,RR,Cochrane class pool,2,0.8237606397871372,0.6672245404164604,1.017021333236581,0.07138804072868461,0,0
5.3,SAE above 24 months,RR,Demonstrated clearance: >=10 CL,2,0.8237606397871372,0.6672245404164604,1.017021333236581,0.07138804072868461,0,0
6.1,Mortality at 18 months,RR,Biomarker-confirmed,4,0.789896702758804,0.1978476089412052,3.153623156571211,0.6253789367213871,0.26031363305329785,47.815282697116444
6.1,Mortality at 18 months,RR,Cochrane class pool,7,1.1726999325261924,0.6151622791578121,2.2355485346560715,0.5678400901058178,0.11750954385513673,31.573527502497875
6.1,Mortality at 18 months,RR,Currently active agents: lecanemab + donanemab,2,1.312245888036337,0.6947137725702309,2.4787032280898,0.40235168581578096,0,0
6.1,Mortality at 18 months,RR,Demonstrated clearance: >=10 CL,2,1.312245888036337,0.6947137725702309,2.4787032280898,0.40235168581578096,0,0
6.1,Mortality at 18 months,RR,Response primary: clearing approved-generation trials,2,1.312245888036337,0.6947137725702309,2.4787032280898,0.40235168581578096,0,0
6.2,Mortality at 24 months,RR,Biomarker-confirmed,4,1.0546139842264817,0.2914924045683833,3.815573367590551,0.9036308770545901,0.058361142743979653,7.878428238569533
6.2,Mortality at 24 months,RR,Cochrane class pool,4,1.0546139842264817,0.2914924045683833,3.815573367590551,0.9036308770545901,0.058361142743979653,7.878428238569533
6.2,Mortality at 24 months,RR,Demonstrated clearance: >=10 CL,2,0.5891857123694396,0.19148271449038431,1.8129041286267977,0.35626326633699046,0,0
6.3,Mortality above 24 months,RR,Biomarker-confirmed,2,0.6972000337432346,0.12513570667984988,3.8844858909470674,0.6806620419187537,1.12734264450507,73.3779120362122
6.3,Mortality above 24 months,RR,Cochrane class pool,2,0.6972000337432346,0.12513570667984988,3.8844858909470674,0.6806620419187537,1.12734264450507,73.3779120362122
6.3,Mortality above 24 months,RR,Demonstrated clearance: >=10 CL,2,0.6972000337432346,0.12513570667984988,3.8844858909470674,0.6806620419187537,1.12734264450507,73.3779120362122
7.1,NPI-Q score at 12 months,SMD,Biomarker-confirmed,1,0.08604846600191733,-0.1834920094196857,0.3555889414235204,0.5315107139042438,0,NA
7.1,NPI-Q score at 12 months,SMD,Cochrane class pool,1,0.08604846600191733,-0.1834920094196857,0.3555889414235204,0.5315107139042438,0,NA
7.2,NPI-Q score at 18 months,SMD,Biomarker-confirmed,2,0.11919939977015583,-0.17479245584770714,0.41319125538801876,0.4268054428964087,0,0
7.2,NPI-Q score at 18 months,SMD,Cochrane class pool,2,0.11919939977015583,-0.17479245584770714,0.41319125538801876,0.4268054428964087,0,0
8.1,Infusion reaction at 18 months,RR,Biomarker-confirmed,3,3.5804140006754777,0.06906491805724489,185.6132574515989,0.29902753661688963,2.363272780349808,97.19728094012109
8.1,Infusion reaction at 18 months,RR,Cochrane class pool,3,3.5804140006754777,0.06906491805724489,185.6132574515989,0.29902753661688963,2.363272780349808,97.19728094012109
8.1,Infusion reaction at 18 months,RR,Currently active agents: lecanemab + donanemab,2,7.662918735750604,1.5087116733693517,38.920838611647795,0.014051223195922896,1.246610367970227,89.95729838569783
8.1,Infusion reaction at 18 months,RR,Demonstrated clearance: >=10 CL,2,7.662918735750604,1.5087116733693517,38.920838611647795,0.014051223195922896,1.246610367970227,89.95729838569783
8.1,Infusion reaction at 18 months,RR,Response primary: clearing approved-generation trials,2,7.662918735750604,1.5087116733693517,38.920838611647795,0.014051223195922896,1.246610367970227,89.95729838569783
8.2,Infusion reaction at 24 months,RR,Biomarker-confirmed,1,1.1491789422844725,0.7737788248778547,1.7067050673020485,0.49079563226526185,0,NA
8.2,Infusion reaction at 24 months,RR,Cochrane class pool,1,1.1491789422844725,0.7737788248778547,1.7067050673020485,0.49079563226526185,0,NA
9.1,Study discontinuation at 18 months,RR,Biomarker-confirmed,6,1.1906492969160003,0.9960323788259222,1.4232928350357672,0.053609983087810495,0.01748992482403718,53.97889282539534
9.1,Study discontinuation at 18 months,RR,Cochrane class pool,11,1.1206943650781804,1.0205690857766552,1.2306426653735068,0.021825522338634565,0.009762441228302521,49.554731620791856
9.1,Study discontinuation at 18 months,RR,Currently active agents: lecanemab + donanemab,2,1.2932118172259002,1.1332863532209272,1.4757054114871988,1.347038739540604e-4,0,0
9.1,Study discontinuation at 18 months,RR,Demonstrated clearance: >=10 CL,4,1.2838073735527142,1.1473567043095856,1.4364855900502964,0.005805190402274013,0,0
9.1,Study discontinuation at 18 months,RR,Response primary: clearing approved-generation trials,4,1.2838073735527142,1.1473567043095856,1.4364855900502964,0.005805190402274013,0,0
9.2,Study discontinuation at 24 months,RR,Biomarker-confirmed,2,1.0087417778211831,0.9411188324553125,1.0812236874137342,0.8058020547192906,0,0
9.2,Study discontinuation at 24 months,RR,Cochrane class pool,2,1.0087417778211831,0.9411188324553125,1.0812236874137342,0.8058020547192906,0,0
9.2,Study discontinuation at 24 months,RR,Demonstrated clearance: >=10 CL,1,1.0536165327210103,0.7888018745680653,1.4073341276361955,0.7236128240599273,0,NA
9.3,Study discontinuation above 24 months,RR,Biomarker-confirmed,2,1.3550026889949676,1.109422105329669,1.654944748588734,0.0029037060940422773,0.005604882658618307,26.85324966478464
9.3,Study discontinuation above 24 months,RR,Cochrane class pool,2,1.3550026889949676,1.109422105329669,1.654944748588734,0.0029037060940422773,0.005604882658618307,26.85324966478464
9.3,Study discontinuation above 24 months,RR,Demonstrated clearance: >=10 CL,2,1.3550026889949676,1.109422105329669,1.654944748588734,0.0029037060940422773,0.005604882658618307,26.85324966478464
